session_duration_sec,cart_value,total_lifetime_spend,total_orders,days_since_last_order,category_match,loyalty_tier_score,purchased
239.9,70.79,260.13,2,34,0,1,0
421.0,48.81,488.15,5,79,0,1,0
144.0,20.85,0.0,0,999,0,2,0
151.7,52.36,531.69,5,5,1,1,0
35.4,99.32,753.59,6,101,1,3,1
121.8,76.24,611.77,5,44,1,1,0
151.9,27.34,272.71,4,13,1,3,0
65.0,16.99,708.18,5,18,1,1,0
71.5,37.53,44.1,2,52,1,3,0
100.3,52.69,471.62,6,40,0,3,0
18.6,55.05,689.89,5,31,0,1,0
85.0,55.5,220.96,2,66,0,3,0
57.8,60.56,557.59,5,13,1,1,0
86.4,77.76,161.36,4,8,0,1,0
38.0,46.75,382.67,4,18,0,1,0
413.2,32.42,1019.92,7,1,1,2,1
177.1,83.13,142.5,3,24,0,1,0
219.6,100.72,375.2,6,15,1,1,0
295.2,42.18,775.73,11,5,0,1,0
139.2,175.4,267.14,4,69,0,3,0
31.4,138.09,203.03,2,8,0,2,0
153.6,28.65,252.47,5,41,1,1,0
174.1,17.83,342.96,4,41,0,3,0
261.3,54.12,288.12,4,2,1,2,0
116.7,71.07,830.26,8,19,1,2,1
39.6,173.91,257.26,5,22,0,1,0
75.1,170.52,275.72,3,56,1,2,1
96.2,89.09,464.99,4,33,1,2,0
201.9,47.36,660.5,6,3,0,2,0
167.2,117.39,642.28,5,20,0,1,0
94.2,65.09,1154.41,8,12,1,2,1
790.1,24.72,655.08,5,7,1,1,1
182.5,25.35,993.77,7,11,1,1,1
63.7,47.56,66.83,3,61,0,3,0
34.3,106.15,305.28,3,32,0,2,0
44.9,30.28,164.41,3,19,1,3,0
65.8,47.49,375.51,3,42,0,2,0
46.5,137.39,252.95,2,114,0,1,0
52.2,76.16,131.05,5,87,1,3,0
75.4,81.57,487.11,5,4,0,1,0
49.3,108.41,391.84,3,14,1,2,0
423.7,48.11,481.82,5,13,1,2,1
30.1,142.84,150.64,2,27,0,1,0
148.8,90.68,179.89,6,4,0,1,0
110.1,56.16,574.68,5,84,0,2,0
742.0,127.3,89.11,3,51,0,1,1
36.4,88.32,390.92,4,5,0,1,0
106.3,59.69,139.29,1,10,1,1,0
643.0,83.01,148.97,2,6,0,1,0
376.1,34.38,480.49,4,22,1,4,1
320.8,117.64,743.85,6,73,0,1,0
68.7,172.19,64.03,3,34,1,3,0
48.7,20.23,694.71,5,31,1,3,0
213.8,41.87,89.08,2,3,1,1,0
492.1,39.65,397.26,7,78,1,3,1
161.5,94.07,532.8,4,11,0,1,0
167.6,68.85,218.51,2,76,1,1,0
74.1,46.01,273.37,4,20,1,1,0
279.1,50.54,188.55,6,25,1,1,1
52.3,43.35,210.63,3,31,1,1,0
85.4,87.2,436.87,3,12,0,3,0
114.7,68.17,168.0,5,60,1,1,0
142.5,49.02,389.99,3,105,1,1,0
65.0,43.86,124.58,2,11,1,1,0
37.0,128.61,525.47,5,1,0,2,0
184.8,115.89,204.2,2,25,1,1,0
76.3,87.8,498.61,8,30,1,1,0
171.7,108.74,27.06,1,3,0,1,0
45.2,24.88,39.35,1,37,0,1,0
133.1,30.1,467.8,5,12,0,3,0
151.9,27.96,573.41,4,105,0,2,0
24.6,60.82,701.75,5,50,1,3,1
88.9,110.85,104.25,3,3,0,1,0
41.0,46.43,267.56,2,102,1,1,0
26.8,119.88,201.58,4,9,1,1,0
843.2,41.81,691.42,5,53,1,3,1
85.0,55.74,711.63,6,34,0,1,0
313.8,46.09,579.86,4,26,0,1,0
67.9,53.11,154.85,2,89,1,1,0
220.9,56.77,575.53,5,31,1,2,0
272.1,17.47,577.93,5,65,1,1,0
178.0,74.9,169.0,2,58,1,2,0
129.8,55.95,733.44,5,37,1,1,0
110.5,142.66,258.38,5,23,0,1,0
92.2,85.24,296.42,2,4,0,1,0
492.5,72.95,502.3,4,6,0,1,0
334.6,137.72,300.28,3,25,1,1,1
618.6,129.65,29.83,1,14,1,1,1
38.9,146.39,268.59,5,8,1,3,1
251.3,43.47,129.37,1,113,1,1,0
516.5,27.5,343.98,3,65,0,3,0
51.0,17.53,870.9,6,19,1,2,0
27.4,107.86,357.91,5,68,1,2,1
258.3,15.71,408.84,3,3,1,2,1
168.8,68.79,396.11,3,4,0,2,0
346.9,21.39,0.0,0,999,1,1,0
42.1,117.2,387.93,7,39,1,3,1
300.5,81.24,421.45,5,48,1,1,1
55.5,116.8,122.1,4,59,1,1,0
47.2,69.68,387.28,4,2,1,3,0
47.3,32.34,460.81,4,42,1,2,0
318.3,45.33,254.71,5,15,0,1,0
212.0,101.59,210.27,5,56,0,3,0
148.3,20.12,309.42,3,17,1,2,0
95.0,43.02,497.75,7,48,1,1,0
392.5,39.21,377.27,5,77,1,2,0
104.7,57.25,324.98,4,14,0,4,0
320.3,86.95,691.93,8,21,0,1,0
119.1,115.05,181.67,4,26,0,1,0
100.2,23.8,95.11,1,39,0,1,0
126.8,33.8,57.97,2,62,0,1,0
79.6,25.67,208.54,6,8,0,1,0
262.8,58.67,225.0,2,96,0,1,0
140.7,27.79,575.43,5,51,1,3,0
62.6,74.54,163.87,3,5,1,1,0
428.7,124.32,176.04,4,14,1,2,1
102.2,17.94,27.02,1,10,1,2,0
156.2,34.58,297.82,4,6,0,1,0
441.5,147.3,258.53,3,34,0,2,0
191.2,67.63,547.72,4,3,0,2,0
37.4,43.49,81.28,4,30,1,1,0
520.9,238.25,145.52,2,58,1,1,1
192.9,50.43,149.01,2,15,0,1,0
88.4,84.91,405.76,3,23,0,1,0
42.0,35.57,90.97,2,6,1,1,0
299.4,31.57,114.42,4,42,0,2,0
189.2,87.92,487.27,7,79,0,2,0
152.2,155.14,298.8,3,44,0,3,1
418.8,44.71,657.79,5,5,1,1,1
294.7,30.05,219.89,4,14,0,3,0
44.6,106.78,263.35,5,7,0,2,0
82.2,45.0,187.13,3,30,1,2,0
66.4,75.16,176.85,5,43,1,4,1
260.2,43.86,441.11,3,122,1,1,0
21.1,48.64,180.56,2,23,1,3,0
166.9,33.68,166.17,3,34,1,2,0
273.7,89.33,134.05,2,4,1,1,1
391.9,76.51,397.72,3,6,0,2,0
90.4,74.9,753.09,7,9,1,1,1
324.9,38.0,367.67,4,2,0,1,0
36.1,72.52,114.22,1,18,1,2,0
352.3,167.51,591.29,5,100,1,1,0
39.5,30.19,180.99,4,35,0,1,0
106.1,35.74,40.63,1,19,1,2,0
302.3,37.01,145.67,1,23,1,1,0
44.2,64.09,220.72,5,6,1,1,0
61.9,28.71,402.1,5,4,1,1,0
245.6,81.31,591.05,4,10,0,1,0
244.2,16.67,0.0,0,999,1,1,0
199.5,95.82,173.86,2,5,1,1,0
228.1,74.08,618.94,5,39,0,1,0
155.8,165.26,257.0,4,85,0,1,0
67.2,31.12,760.34,10,7,1,1,1
91.4,109.32,63.18,1,60,0,1,0
51.1,56.06,57.36,1,12,1,3,0
445.4,49.35,488.02,6,31,1,1,1
172.6,30.13,467.86,4,4,1,1,0
107.2,44.27,398.24,3,9,1,2,0
126.6,45.55,243.34,3,6,1,2,0
544.7,21.49,246.92,4,6,1,1,0
45.0,73.61,277.01,2,89,1,3,1
173.8,67.89,254.68,4,15,0,1,0
141.9,84.7,724.5,6,8,1,3,1
185.2,40.66,351.96,3,7,1,3,0
18.3,97.99,79.41,3,37,0,2,0
385.2,128.2,258.56,6,42,0,1,0
499.2,51.73,661.29,7,129,0,1,0
164.9,31.54,663.96,5,33,1,3,1
229.7,62.07,97.22,1,21,1,1,0
475.3,60.32,815.87,7,9,1,2,1
236.1,53.43,230.95,2,2,0,1,0
44.8,84.82,589.87,7,70,1,3,0
169.6,47.85,371.62,4,52,1,3,0
183.0,29.91,29.27,1,53,0,2,0
114.3,65.6,281.21,2,13,1,2,0
255.0,87.28,538.33,5,15,1,1,1
505.3,91.6,120.25,3,51,1,2,1
482.6,45.89,206.88,4,39,0,2,0
122.9,71.35,144.23,7,35,1,1,0
36.6,129.63,325.93,6,27,1,2,0
769.1,111.19,244.64,4,16,1,2,1
343.6,20.58,544.04,5,45,1,1,0
39.0,48.13,327.86,4,15,0,2,0
471.5,124.68,259.12,2,44,1,3,1
382.1,20.5,93.85,3,7,0,1,0
146.7,57.35,447.65,4,30,1,1,0
176.0,40.23,802.42,6,15,0,1,0
106.6,72.28,224.32,3,58,1,1,0
25.1,13.17,460.28,8,25,0,4,0
88.5,117.72,233.77,3,33,1,2,0
307.3,59.08,612.75,5,3,1,1,1
15.8,28.62,278.95,2,23,1,3,0
88.0,36.67,199.69,7,50,0,1,0
106.4,73.81,177.41,2,65,0,3,0
153.8,34.84,515.81,5,42,0,1,0
469.3,152.21,133.63,6,18,1,1,1
91.5,54.88,174.25,4,10,0,2,0
91.7,136.18,0.0,0,999,1,1,0
255.8,65.67,173.24,3,28,0,2,0
123.3,89.32,186.81,4,1,0,2,0
60.8,86.15,249.85,3,80,0,2,0
123.4,43.5,420.78,4,14,0,3,0
42.3,89.98,129.49,1,53,1,1,0
49.9,45.94,119.12,2,26,0,2,0
139.2,19.24,132.76,5,36,1,1,0
112.7,51.89,61.5,3,47,1,3,0
458.4,25.96,389.38,3,12,1,3,1
96.0,44.94,670.79,5,31,0,1,0
171.4,57.89,99.39,3,46,1,2,0
195.1,32.17,42.65,2,49,1,1,0
17.4,82.44,744.21,6,18,0,2,0
211.1,45.6,723.06,7,43,0,1,0
50.3,25.45,276.9,3,12,0,3,0
599.3,32.51,357.27,4,5,1,2,1
44.0,63.23,964.71,8,4,1,4,1
111.4,50.48,290.65,5,24,0,2,0
31.1,70.65,70.58,1,16,1,1,0
1053.3,63.5,120.48,4,9,0,1,1
140.6,30.56,374.39,4,17,0,2,0
177.9,39.61,724.53,5,18,1,3,1
27.5,97.52,227.6,4,27,1,2,0
264.5,34.0,281.6,2,2,0,1,0
57.4,138.07,459.19,4,79,0,2,0
426.0,21.92,100.81,2,16,1,2,0
56.3,95.65,318.51,3,32,1,2,0
53.1,55.43,270.44,4,13,0,1,0
21.7,30.69,107.7,3,48,0,2,0
130.0,62.15,224.38,7,21,0,4,0
164.8,34.73,111.2,5,13,1,1,0
27.2,41.27,618.58,5,109,1,1,0
283.9,46.3,945.21,7,66,0,2,0
123.7,91.22,496.38,6,7,1,1,0
148.8,39.25,437.95,5,40,1,1,0
119.6,68.08,1099.06,10,47,0,2,0
107.2,93.31,555.59,5,2,0,1,0
162.6,61.12,186.41,3,107,1,1,0
45.4,74.44,81.39,2,9,1,2,0
51.1,57.69,75.95,1,79,0,1,0
371.2,81.42,553.06,5,35,0,1,1
540.8,24.97,1120.92,9,24,0,1,1
99.1,130.9,94.77,3,51,1,1,0
71.8,37.67,482.4,5,37,1,1,0
200.9,55.77,135.16,5,45,0,2,0
109.6,15.52,381.66,3,65,0,2,0
19.6,42.55,746.79,7,21,1,1,0
45.6,69.79,221.12,2,19,1,1,0
241.6,141.33,1071.21,9,76,1,3,1
208.6,83.62,506.6,6,53,0,2,0
19.9,44.68,176.57,3,1,0,1,0
60.2,20.72,0.0,0,999,0,1,0
62.3,122.18,1089.52,9,77,1,1,1
215.6,43.35,262.8,7,38,0,3,0
18.6,69.67,549.44,4,27,1,3,1
34.8,44.75,48.76,1,7,1,1,0
304.6,74.93,299.2,5,99,0,1,0
50.4,118.98,240.35,5,33,0,1,0
205.4,90.57,291.06,2,4,0,1,0
64.0,49.9,294.65,5,87,1,3,0
33.9,123.88,731.41,5,24,1,1,0
65.2,159.6,514.66,5,6,0,1,0
245.6,104.41,85.91,2,9,1,1,0
363.5,45.63,184.0,2,113,1,2,0
334.2,95.77,673.47,5,19,0,1,0
106.1,103.78,558.11,6,18,1,1,0
213.5,50.49,148.95,4,22,1,4,1
56.3,159.59,57.3,1,40,0,1,0
77.4,115.85,147.67,3,15,1,1,0
423.0,52.11,145.44,4,18,1,2,0
17.4,45.6,375.28,6,46,0,2,0
31.1,102.39,317.81,3,21,1,2,1
56.9,184.84,278.91,4,42,1,1,0
19.8,26.14,776.94,10,108,1,1,0
51.0,77.1,185.06,3,108,1,1,0
172.5,94.74,298.56,2,20,0,3,0
113.5,118.35,962.06,10,9,1,1,1
416.7,95.3,898.83,7,10,0,1,1
321.1,43.71,309.49,4,57,0,2,0
90.3,24.22,167.69,4,3,1,1,0
69.1,48.81,650.42,5,2,0,3,0
101.0,93.4,476.99,4,38,0,1,0
175.6,40.81,62.88,1,80,1,3,0
71.2,129.3,593.01,6,9,0,4,0
191.1,54.67,128.6,4,2,1,1,0
109.8,39.2,93.69,4,75,1,1,0
159.6,82.3,252.1,2,15,0,2,0
118.1,51.25,284.9,2,27,0,1,0
77.8,44.82,129.46,2,60,0,1,0
548.7,171.79,586.11,6,10,1,1,1
274.6,40.65,113.25,1,31,0,1,0
42.2,47.73,818.9,7,157,1,1,0
380.1,83.02,247.62,3,45,0,1,0
135.3,128.15,199.45,2,17,1,1,0
419.9,78.37,421.67,4,48,1,1,1
304.6,63.06,334.23,10,1,1,1,1
114.7,183.57,311.59,3,8,0,1,0
19.1,46.33,345.65,4,45,0,3,0
71.3,46.48,415.23,6,10,1,2,0
155.4,41.03,270.13,5,5,1,1,0
195.7,75.48,411.72,4,12,0,1,0
68.7,33.63,125.04,3,7,1,1,0
42.0,28.31,501.63,4,18,0,2,0
339.2,47.64,169.33,4,5,1,2,0
763.9,20.08,601.55,5,60,0,4,1
149.3,69.69,378.79,3,50,1,2,0
48.9,75.6,426.47,3,13,0,2,0
72.2,83.48,401.14,5,25,0,1,0
18.3,98.25,84.84,3,64,1,2,0
457.2,48.48,540.49,5,87,0,1,0
37.6,119.56,226.96,4,4,1,3,1
169.7,112.67,32.05,1,43,1,2,0
72.7,30.68,525.0,4,5,0,1,0
160.4,57.8,267.16,7,1,1,1,1
204.7,11.87,343.31,4,3,0,2,0
333.7,120.55,367.52,3,29,0,1,0
56.6,97.23,367.06,8,16,1,1,1
17.0,136.87,546.25,4,5,0,2,0
41.5,21.8,504.85,8,22,1,1,1
429.5,79.69,143.07,2,24,1,1,1
387.7,42.79,333.85,9,51,0,1,0
178.8,15.34,103.78,1,36,1,2,0
180.2,105.78,253.17,3,21,1,3,0
211.9,26.48,146.64,1,13,0,1,0
49.7,73.63,443.13,4,1,1,1,0
457.5,42.49,712.01,6,59,0,4,1
112.7,66.15,183.52,4,11,1,2,0
102.0,99.06,675.96,6,8,1,1,0
146.7,66.26,462.31,5,44,0,3,0
23.7,33.21,72.5,1,3,1,1,0
47.7,174.27,365.24,3,11,1,2,1
256.1,48.92,588.84,4,19,0,1,0
30.6,37.48,96.96,3,20,0,1,0
181.4,56.7,490.22,4,6,0,2,0
65.7,22.14,0.0,0,999,0,1,0
103.8,39.65,182.92,3,21,1,1,0
76.3,50.78,335.96,5,15,0,3,0
94.1,69.49,369.96,3,12,1,2,0
243.5,61.54,143.97,1,11,0,3,0
78.5,79.81,710.3,5,24,1,1,1
165.4,58.11,136.16,5,1,0,2,0
131.3,111.92,266.57,2,4,1,1,0
211.1,88.09,288.72,3,13,1,1,0
512.1,76.15,373.73,5,22,1,1,1
252.4,122.78,649.6,5,39,1,1,1
58.6,122.77,248.11,2,12,1,1,0
20.7,64.29,258.65,3,37,1,1,0
69.8,47.44,220.18,3,17,0,3,0
177.7,67.96,244.26,3,49,1,1,0
24.5,55.09,184.16,3,22,0,1,0
138.5,46.27,325.4,3,26,0,1,0
178.5,66.35,543.86,4,19,1,2,0
88.2,74.75,262.83,5,5,1,1,0
280.3,85.6,636.58,5,7,1,2,1
35.3,134.23,200.69,3,17,0,3,0
29.1,70.3,74.28,2,4,1,1,0
249.5,58.91,227.38,9,5,1,2,1
138.2,104.25,82.32,1,33,0,1,0
224.9,35.34,469.4,5,33,0,1,0
117.7,20.22,41.57,2,5,0,2,0
65.9,79.03,104.84,1,64,0,2,0
322.8,48.8,262.23,3,64,0,1,0
304.2,51.11,448.99,3,16,0,2,0
228.6,34.81,100.76,3,23,1,1,0
72.2,116.63,446.61,4,54,0,1,0
175.6,20.77,96.43,2,48,0,1,0
95.6,83.77,140.47,3,15,1,2,0
32.3,59.41,134.6,6,13,0,2,0
463.7,139.1,83.4,4,36,0,2,0
41.5,104.52,132.78,3,15,1,2,0
555.1,29.05,299.71,7,39,1,1,1
121.3,88.14,80.23,4,5,0,2,0
51.9,77.68,566.15,5,37,0,4,0
155.5,56.77,341.91,4,51,0,3,0
386.4,84.14,71.5,1,78,1,1,0
252.2,39.59,66.99,2,20,1,1,0
310.7,63.05,253.63,4,27,0,4,1
208.5,60.05,649.41,8,12,0,1,0
227.1,35.97,1197.97,8,6,1,2,1
355.5,48.87,259.13,3,7,1,1,1
66.7,43.87,45.07,2,62,1,1,0
136.0,74.72,94.01,2,26,0,1,0
60.0,120.61,132.18,2,16,1,1,0
806.2,25.05,475.62,6,66,1,1,1
534.0,76.07,322.97,3,4,0,3,1
22.2,42.87,580.66,6,30,0,3,0
235.1,100.73,172.41,2,52,1,2,0
481.8,75.53,515.71,4,5,1,2,1
50.8,21.24,182.05,4,5,1,1,0
166.1,66.38,120.5,4,2,0,1,0
459.8,54.94,515.87,4,94,0,2,0
21.2,26.77,320.33,4,39,0,3,0
230.2,43.22,275.81,3,3,0,2,0
78.5,64.62,902.02,7,37,0,1,0
479.8,44.01,285.91,2,12,1,1,1
652.6,107.54,183.52,2,4,1,1,1
534.7,54.64,251.19,2,160,1,2,1
130.7,41.31,272.47,3,7,1,2,1
371.5,66.79,48.66,2,53,0,2,0
350.1,72.04,721.31,5,70,0,1,0
84.2,101.27,252.62,2,25,0,2,0
332.8,61.54,235.89,2,123,1,2,0
21.8,70.3,619.5,8,5,1,1,0
178.3,48.79,997.72,7,107,0,1,0
62.0,141.1,502.08,6,3,0,1,0
38.1,75.26,113.7,1,22,0,2,0
29.4,65.5,99.23,3,64,0,1,0
229.5,44.01,145.36,3,27,1,1,0
89.8,108.94,375.73,5,29,0,1,0
247.2,19.84,191.14,2,6,1,1,0
27.2,67.02,374.17,3,137,1,1,0
83.2,39.93,102.63,2,9,1,1,0
154.6,95.43,724.0,6,65,1,2,1
296.5,72.47,678.49,5,103,1,3,1
84.1,66.08,884.79,7,11,0,2,0
192.0,31.05,100.91,1,44,1,2,0
405.8,57.29,250.6,2,3,0,1,0
187.2,74.19,804.45,6,45,0,2,1
62.7,101.31,552.98,6,22,1,1,1
19.4,79.88,125.32,1,5,1,1,0
382.4,95.43,149.49,2,74,0,3,1
18.9,23.82,439.61,5,38,1,1,0
388.9,65.17,53.68,2,7,0,1,0
150.5,103.63,404.56,3,25,0,2,0
518.6,13.1,152.99,4,13,1,2,1
303.6,51.97,223.62,4,41,1,2,1
1127.8,74.61,367.62,6,33,1,2,1
92.7,111.76,35.07,1,7,0,3,0
277.4,63.48,1118.62,8,10,0,4,1
107.5,59.23,292.21,2,41,0,1,0
132.7,70.77,927.33,7,37,1,1,1
192.8,75.04,260.11,4,13,0,1,0
387.4,34.58,108.72,4,22,0,2,0
760.3,43.96,43.78,1,21,1,1,1
278.2,17.77,361.12,3,5,1,1,1
112.4,39.93,343.06,6,32,0,1,0
113.5,29.66,952.27,7,11,1,3,1
255.8,34.38,771.4,6,21,0,3,0
64.1,184.32,406.42,8,3,0,1,0
36.1,107.98,440.6,4,32,0,3,0
93.8,30.1,155.0,2,61,1,3,0
75.9,25.49,95.89,2,28,0,2,0
78.3,41.42,580.29,6,30,0,1,0
62.9,24.93,644.28,5,37,0,1,0
22.7,69.66,702.42,5,8,1,1,1
18.2,68.94,193.44,7,3,0,1,0
807.0,34.05,148.87,2,64,0,3,1
115.5,88.52,98.57,1,62,1,1,0
102.3,88.57,127.88,2,26,1,2,0
219.9,38.81,367.78,6,8,1,2,0
59.3,33.34,1083.16,9,56,1,1,0
554.1,46.2,486.9,4,9,1,1,1
292.8,82.3,688.56,6,65,0,1,0
31.9,175.37,273.62,2,19,1,1,0
112.3,81.14,337.25,4,2,1,3,1
395.3,28.49,367.25,3,56,1,3,1
536.2,71.88,21.46,1,28,1,3,1
128.4,63.57,741.83,5,13,1,3,1
186.1,61.35,418.5,3,20,1,2,1
47.9,25.38,258.75,2,72,1,1,0
866.3,71.77,289.23,3,8,1,1,1
62.4,58.4,453.7,5,4,0,1,0
529.8,27.74,39.52,1,51,1,2,1
203.8,149.8,54.03,2,32,1,3,1
183.4,25.94,0.0,0,999,0,2,0
144.4,77.37,39.63,1,13,1,4,1
62.2,54.17,185.81,2,28,1,4,0
50.0,47.73,252.93,4,2,1,2,0
59.8,119.53,422.53,6,62,1,2,1
52.1,100.34,70.29,3,7,1,1,0
287.2,54.3,182.64,2,4,0,1,0
92.6,35.28,631.81,6,22,0,3,0
25.7,44.43,126.95,2,45,0,2,0
640.9,49.82,185.31,5,8,1,4,1
402.4,101.35,891.88,8,9,0,1,1
488.0,73.95,110.3,3,13,1,2,1
965.4,103.3,504.77,4,55,1,1,1
49.4,24.8,363.93,4,46,1,1,0
105.8,108.39,305.21,6,11,0,1,0
270.6,129.64,547.34,4,10,1,1,1
229.3,36.81,230.58,6,78,0,3,0
45.1,94.05,490.77,5,32,1,1,0
319.5,123.46,401.11,4,9,1,4,1
60.8,41.66,173.95,7,5,1,2,1
60.6,29.43,893.37,9,3,1,1,1
153.6,67.95,661.49,6,10,1,2,0
176.8,17.34,553.27,4,42,1,3,0
171.2,107.55,336.48,3,16,0,2,0
32.3,33.9,331.9,4,111,0,1,0
392.9,50.98,654.65,5,13,1,1,1
70.6,88.65,197.98,3,6,1,1,1
40.0,81.93,656.08,5,7,1,2,0
410.3,87.11,259.43,2,23,0,1,0
575.8,36.7,492.38,5,92,0,2,0
371.7,71.48,194.4,3,76,0,1,0
313.5,97.29,193.71,2,7,1,2,1
206.7,40.85,0.0,0,999,1,2,0
159.1,156.18,411.0,4,46,0,3,0
31.4,52.37,775.21,6,6,1,2,0
109.5,16.49,194.4,3,12,1,1,0
98.9,52.2,174.0,3,3,0,2,0
69.1,122.51,213.04,4,3,1,1,0
246.3,32.58,419.31,5,20,1,1,0
138.3,30.95,152.31,2,22,1,3,0
30.2,74.91,131.05,1,2,0,2,0
59.8,29.32,69.28,2,112,0,1,0
221.9,28.55,828.23,9,22,0,3,0
29.3,35.13,289.77,4,51,0,1,0
357.9,141.22,141.88,1,34,1,2,0
138.0,79.78,612.45,5,32,1,1,0
132.9,61.53,229.01,3,12,0,1,0
176.5,36.54,206.56,2,72,1,1,0
328.4,96.61,584.63,5,12,1,2,1
91.9,84.56,146.24,5,100,1,1,0
219.0,147.09,107.58,1,2,1,1,0
165.1,32.32,114.4,3,4,1,1,0
70.9,29.79,311.94,7,43,0,3,0
394.6,16.78,639.66,8,31,0,3,0
302.4,80.92,589.32,4,42,0,1,0
208.4,68.65,718.9,5,34,1,4,1
357.2,46.61,549.18,4,25,1,3,1
378.5,16.57,24.46,1,2,0,2,0
236.8,130.9,916.08,7,55,0,1,1
341.5,66.52,362.7,3,24,1,3,1
230.2,116.07,339.37,4,4,1,3,1
220.2,122.54,186.92,3,8,0,1,0
188.5,79.54,472.91,4,36,1,2,1
266.5,86.51,203.48,6,3,1,3,1
46.1,40.02,522.79,5,67,1,3,0
398.0,63.33,429.38,4,52,1,4,1
384.8,104.97,367.92,4,13,1,3,1
20.3,35.19,268.22,2,71,0,2,0
329.6,100.67,377.29,6,72,1,3,1
39.8,96.93,410.8,5,60,0,1,0
88.5,95.45,711.76,6,13,1,1,0
259.9,60.71,905.35,8,36,1,1,1
46.5,36.89,279.36,3,20,0,2,0
321.6,155.67,387.64,7,26,0,2,0
336.2,126.27,233.01,4,18,0,1,0
142.5,61.59,581.78,5,1,1,1,0
16.2,68.71,62.24,3,1,1,2,0
75.9,50.31,419.42,4,49,1,1,0
187.7,17.54,261.38,5,97,1,1,0
730.2,56.16,967.4,9,9,0,1,1
194.8,79.93,177.21,4,26,0,2,0
69.2,41.59,413.62,6,12,0,3,0
195.9,48.72,471.98,4,22,0,1,0
154.8,48.45,590.88,5,5,1,2,1
287.4,63.84,189.04,4,43,1,1,0
35.4,51.58,344.58,5,24,0,4,0
272.7,34.05,255.98,3,13,1,3,0
155.3,63.71,192.71,2,36,0,1,0
608.4,77.51,349.55,3,24,1,3,1
90.3,67.26,115.36,5,18,0,1,0
195.2,16.63,34.99,1,26,0,1,0
499.0,86.15,81.01,2,101,0,2,0
34.5,27.84,179.14,4,3,0,1,0
513.3,76.74,119.68,5,85,0,3,0
224.6,78.73,139.66,1,5,0,1,0
27.6,21.58,82.17,2,8,1,4,1
79.4,98.73,118.29,4,128,1,3,0
236.7,154.74,81.32,1,55,0,1,0
27.6,49.62,854.12,6,15,0,2,0
172.1,76.75,436.11,3,18,0,1,0
91.4,44.51,863.46,8,12,1,2,0
189.6,27.59,172.74,4,9,1,1,0
23.4,104.26,61.48,3,3,0,2,0
384.4,77.88,254.22,4,2,0,2,0
668.4,38.41,145.24,4,23,1,1,0
639.6,28.39,472.65,4,25,1,2,1
264.3,159.65,875.9,6,48,1,3,1
40.1,23.89,154.42,5,4,0,1,0
270.6,84.34,214.8,3,24,1,3,1
19.5,65.89,411.96,3,85,0,2,0
19.0,92.73,573.39,5,63,1,1,0
85.4,135.64,798.43,6,26,0,1,0
135.7,9.72,559.95,4,5,1,1,0
279.9,30.5,441.84,6,6,0,1,0
222.0,55.09,661.06,6,22,0,1,0
121.3,141.9,336.64,3,32,0,2,0
72.5,45.74,408.02,4,127,0,2,0
1068.3,40.42,374.1,6,59,1,1,1
115.0,12.79,256.36,2,18,1,2,0
123.1,37.97,239.91,2,15,0,1,0
47.2,82.63,311.51,4,1,1,1,0
300.1,55.31,224.18,3,1,1,1,0
228.0,37.37,107.01,5,22,0,2,0
59.9,160.8,518.59,4,3,1,4,1
30.5,49.46,284.59,5,6,0,3,0
220.4,63.84,406.02,5,130,1,3,1
206.3,35.91,367.35,5,42,1,1,0
72.5,27.46,432.63,4,20,1,1,0
557.4,89.19,424.28,6,65,1,1,1
44.5,18.93,216.83,5,7,0,1,0
116.9,78.5,398.76,3,17,1,1,0
532.6,8.05,175.44,4,12,1,3,1
113.0,72.0,47.39,2,178,0,1,0
198.2,29.28,91.02,2,76,1,1,0
106.2,33.39,316.68,4,25,1,1,0
72.7,49.71,150.04,2,19,1,1,0
759.1,26.05,864.65,7,206,0,2,1
109.8,15.84,226.71,5,8,0,4,0
419.1,52.85,604.15,5,18,1,3,1
62.0,91.86,130.11,4,41,0,3,0
58.1,67.93,489.46,6,40,1,1,0
20.7,111.6,397.48,3,29,0,1,0
204.8,17.15,147.36,2,100,0,1,0
97.7,45.95,290.45,2,10,0,1,0
374.6,60.44,408.14,4,28,0,2,0
130.4,33.41,473.46,4,55,1,1,0
635.7,62.05,172.56,2,9,0,2,1
51.9,108.04,531.08,7,68,1,2,0
380.3,79.84,93.02,3,34,1,4,1
284.8,117.13,177.97,5,16,0,2,1
280.3,70.27,282.96,3,35,1,4,1
350.3,55.5,299.32,3,87,1,1,0
272.7,136.52,592.07,4,146,1,1,0
192.1,63.57,1052.05,8,11,1,2,1
40.3,153.89,259.57,2,79,1,1,0
21.0,100.03,171.78,3,2,1,2,0
471.5,38.3,514.72,7,1,1,3,1
187.6,52.12,66.55,2,31,1,2,0
301.6,135.83,478.0,5,22,1,1,1
133.2,111.62,87.12,3,21,1,2,0
37.5,91.05,312.35,4,9,0,1,0
39.1,85.28,280.82,3,30,1,1,0
223.3,24.45,198.66,4,1,1,3,1
116.3,28.28,483.23,4,19,0,1,0
55.3,68.23,0.0,0,999,0,4,0
136.8,33.85,117.67,3,8,1,1,0
26.9,49.96,739.39,5,24,0,1,0
172.0,47.76,271.4,3,39,0,1,0
71.4,82.76,93.74,4,56,1,3,0
302.5,69.83,393.09,6,21,0,1,0
81.9,106.62,294.62,2,10,1,1,0
